SOURCE,0
SMP 2026,-100.0
SMP 2027,-100.0
SMP 2028,-26.942374277754794
SMP 2029,-99.9363561350682
SMP 2033,-7.236782412895536
SMP 2034,5.56294618447946
SMP 2035,3.3412010199065008
SMP 2036,2.84790889234902
SMP 2037,415715.375
